# started on Tue Apr 28 14:00:45 2026

49618551773,,task-clock,49618551773,100.00,1.943,CPUs utilized
235859788894,,cycles,31011564247,62.00,4.753,GHz
353641962594,,instructions,31010731817,62.00,1.50,insn per cycle
34225634866,,branches,31019357119,62.00,689.775,M/sec
139346533,,branch-misses,31018894997,62.00,0.41,of all branches
54995948558,,cache-references,31013135958,62.00,1.108,G/sec
2332255281,,cache-misses,31008383746,62.00,4.24,of all cache refs
181911773602,,L1-dcache-loads,31005928149,62.00,3.666,G/sec
26203438472,,L1-dcache-load-misses,31004762832,62.00,14.40,of all L1-dcache accesses
