# started on Sun Apr 26 16:47:53 2026

11855119123,,task-clock,11855119123,100.00,0.969,CPUs utilized
55359982942,,cycles,7411903024,62.00,4.670,GHz
94657772893,,instructions,7418725339,62.00,1.71,insn per cycle
12192455282,,branches,7407671916,62.00,1.028,G/sec
62233939,,branch-misses,7412316920,62.00,0.51,of all branches
29910210484,,cache-references,7396779959,62.00,2.523,G/sec
830984135,,cache-misses,7404984561,62.00,2.78,of all cache refs
52223492710,,L1-dcache-loads,7399883276,62.00,4.405,G/sec
12584194149,,L1-dcache-load-misses,7423330620,62.00,24.10,of all L1-dcache accesses
