# started on Mon Apr 27 20:59:55 2026

231078992103,,task-clock,231078992103,100.00,14.944,CPUs utilized
1041992503425,,cycles,144439988543,62.00,4.509,GHz
1389136791158,,instructions,144419776750,62.00,1.33,insn per cycle
236490726717,,branches,144423104272,62.00,1.023,G/sec
341639689,,branch-misses,144395108574,62.00,0.14,of all branches
44079835255,,cache-references,144415227413,62.00,190.757,M/sec
5560831138,,cache-misses,144416784248,62.00,12.62,of all cache refs
599361632409,,L1-dcache-loads,144444313147,62.00,2.594,G/sec
22728840271,,L1-dcache-load-misses,144440657568,62.00,3.79,of all L1-dcache accesses
