# started on Sat Apr 25 23:16:44 2026

7179490565,,task-clock,7179490565,100.00,0.923,CPUs utilized
33309188056,,cycles,4482778540,62.00,4.639,GHz
121017389819,,instructions,4485779862,62.00,3.63,insn per cycle
16223602488,,branches,4489809494,62.00,2.260,G/sec
13528154,,branch-misses,4489139036,62.00,0.08,of all branches
3139625290,,cache-references,4489060337,62.00,437.305,M/sec
185582596,,cache-misses,4488857369,62.00,5.91,of all cache refs
42123778649,,L1-dcache-loads,4488266098,62.00,5.867,G/sec
1342830312,,L1-dcache-load-misses,4483762089,62.00,3.19,of all L1-dcache accesses
