# started on Sun Apr 26 16:04:42 2026

12111455248,,task-clock,12111455248,100.00,0.974,CPUs utilized
56667730317,,cycles,7572373097,62.00,4.679,GHz
95052326961,,instructions,7579743931,62.00,1.68,insn per cycle
12221114236,,branches,7566818772,62.00,1.009,G/sec
64252350,,branch-misses,7573032249,62.00,0.53,of all branches
29578697556,,cache-references,7550003530,62.00,2.442,G/sec
803580125,,cache-misses,7568729114,62.00,2.72,of all cache refs
48073662524,,L1-dcache-loads,7569320791,62.00,3.969,G/sec
12578219304,,L1-dcache-load-misses,7577254756,62.00,26.16,of all L1-dcache accesses
