# started on Sat Apr 25 23:59:10 2026

65694610154,,task-clock,65694610154,100.00,0.998,CPUs utilized
310448209451,,cycles,41044641248,62.00,4.726,GHz
1069404690213,,instructions,41042406191,62.00,3.44,insn per cycle
71187047035,,branches,41054529893,62.00,1.084,G/sec
95373215,,branch-misses,41073150162,62.00,0.13,of all branches
64866523283,,cache-references,41077060339,62.00,987.395,M/sec
2251629785,,cache-misses,41068471170,62.00,3.47,of all cache refs
242153817569,,L1-dcache-loads,41063446371,62.00,3.686,G/sec
26977732018,,L1-dcache-load-misses,41049345396,62.00,11.14,of all L1-dcache accesses
