# started on Mon Apr 27 23:54:47 2026

12359939243,,task-clock,12359939243,100.00,0.969,CPUs utilized
58717221270,,cycles,7720336585,62.00,4.751,GHz
94833906527,,instructions,7721427410,62.00,1.62,insn per cycle
12201477407,,branches,7715384225,62.00,987.179,M/sec
60692705,,branch-misses,7718658379,62.00,0.50,of all branches
29689940430,,cache-references,7724714366,62.00,2.402,G/sec
863021131,,cache-misses,7731104378,62.00,2.91,of all cache refs
52676732832,,L1-dcache-loads,7733222976,62.00,4.262,G/sec
12608041995,,L1-dcache-load-misses,7734847896,62.00,23.93,of all L1-dcache accesses
