# started on Mon Apr 27 20:29:47 2026

38751717067,,task-clock,38751717067,100.00,3.216,CPUs utilized
167778131394,,cycles,24177380276,62.00,4.330,GHz
168877837102,,instructions,24148146182,62.00,1.01,insn per cycle
25428491472,,branches,24160704992,62.00,656.190,M/sec
951856969,,branch-misses,24258494001,62.00,3.74,of all branches
34958498904,,cache-references,24171042724,62.00,902.115,M/sec
2305335338,,cache-misses,24215508494,62.00,6.59,of all cache refs
80352964962,,L1-dcache-loads,24265210288,62.00,2.074,G/sec
15174543221,,L1-dcache-load-misses,24362098378,62.00,18.88,of all L1-dcache accesses
